buyer_tax_id,buyer_name,buyer_name_en,buyer_type,year,contracts,value_amd,single_source_contracts,single_source_value_amd,single_source_share_of_count_pct,single_source_share_of_value_pct,buyer_total_value_2018_2026_amd,buyer_single_source_value_2018_2026_amd,buyer_single_source_share_2018_2026_pct,rank_by_single_source_value_2024_2026
02531594,ՀՀ հանրային ծառայությունները կարգավորող հանձնաժողով,Public services regulatory commission of the Republic of Armenia,GOVERNMENTAL,2018,51,88024127,36,66480917,70.59,75.53,866603181,199530308,23.02,81
02531594,ՀՀ հանրային ծառայությունները կարգավորող հանձնաժողով,Public services regulatory commission of the Republic of Armenia,GOVERNMENTAL,2019,59,39074707,32,8085356,54.24,20.69,866603181,199530308,23.02,81
02531594,ՀՀ հանրային ծառայությունները կարգավորող հանձնաժողով,Public services regulatory commission of the Republic of Armenia,GOVERNMENTAL,2020,61,42700721,42,10154981,68.85,23.78,866603181,199530308,23.02,81
02531594,ՀՀ հանրային ծառայությունները կարգավորող հանձնաժողով,Public services regulatory commission of the Republic of Armenia,GOVERNMENTAL,2021,63,63506595,36,24871583,57.14,39.16,866603181,199530308,23.02,81
02531594,ՀՀ հանրային ծառայությունները կարգավորող հանձնաժողով,Public services regulatory commission of the Republic of Armenia,GOVERNMENTAL,2022,73,112847892,41,26695090,56.16,23.66,866603181,199530308,23.02,81
02531594,ՀՀ հանրային ծառայությունները կարգավորող հանձնաժողով,Public services regulatory commission of the Republic of Armenia,GOVERNMENTAL,2023,69,115302449,31,12756575,44.93,11.06,866603181,199530308,23.02,81
02531594,ՀՀ հանրային ծառայությունները կարգավորող հանձնաժողով,Public services regulatory commission of the Republic of Armenia,GOVERNMENTAL,2024,54,52662104,32,10244940,59.26,19.45,866603181,199530308,23.02,81
02531594,ՀՀ հանրային ծառայությունները կարգավորող հանձնաժողով,Public services regulatory commission of the Republic of Armenia,GOVERNMENTAL,2025,67,134242677,38,20101606,56.72,14.97,866603181,199530308,23.02,81
02531594,ՀՀ հանրային ծառայությունները կարգավորող հանձնաժողով,Public services regulatory commission of the Republic of Armenia,GOVERNMENTAL,2026,45,218241908,18,20139260,40,9.23,866603181,199530308,23.02,81
01574061,«Հոգևոր-մշակութային հանրային հեռուստաընկերություն» ՓԲԸ,,OTHER,2019,1,996000,1,996000,100,100,217744000,169379000,77.79,82
01574061,«Հոգևոր-մշակութային հանրային հեռուստաընկերություն» ՓԲԸ,,OTHER,2020,6,30741000,6,30741000,100,100,217744000,169379000,77.79,82
01574061,«Հոգևոր-մշակութային հանրային հեռուստաընկերություն» ՓԲԸ,,OTHER,2021,9,31620000,9,31620000,100,100,217744000,169379000,77.79,82
01574061,«Հոգևոր-մշակութային հանրային հեռուստաընկերություն» ՓԲԸ,,OTHER,2022,2,28420000,2,28420000,100,100,217744000,169379000,77.79,82
01574061,«Հոգևոր-մշակութային հանրային հեռուստաընկերություն» ՓԲԸ,,OTHER,2023,3,28720000,3,28720000,100,100,217744000,169379000,77.79,82
01574061,«Հոգևոր-մշակութային հանրային հեռուստաընկերություն» ՓԲԸ,,OTHER,2024,4,74205000,3,25840000,75,34.82,217744000,169379000,77.79,82
01574061,«Հոգևոր-մշակութային հանրային հեռուստաընկերություն» ՓԲԸ,,OTHER,2025,3,23042000,3,23042000,100,100,217744000,169379000,77.79,82
01548306,ՀՀ կենտրոնական ընտրական հանձնաժողով,Central electoral Commission of the Republic of Armenia,GOVERNMENTAL,2018,30,20516503,27,15745403,90,76.75,366832588,108192964,29.49,83
01548306,ՀՀ կենտրոնական ընտրական հանձնաժողով,Central electoral Commission of the Republic of Armenia,GOVERNMENTAL,2019,36,9327452,32,4481321,88.89,48.04,366832588,108192964,29.49,83
01548306,ՀՀ կենտրոնական ընտրական հանձնաժողով,Central electoral Commission of the Republic of Armenia,GOVERNMENTAL,2020,32,24110897,28,16541678,87.5,68.61,366832588,108192964,29.49,83
01548306,ՀՀ կենտրոնական ընտրական հանձնաժողով,Central electoral Commission of the Republic of Armenia,GOVERNMENTAL,2021,32,14321383,28,6676373,87.5,46.62,366832588,108192964,29.49,83
01548306,ՀՀ կենտրոնական ընտրական հանձնաժողով,Central electoral Commission of the Republic of Armenia,GOVERNMENTAL,2022,42,14318153,39,7031333,92.86,49.11,366832588,108192964,29.49,83
01548306,ՀՀ կենտրոնական ընտրական հանձնաժողով,Central electoral Commission of the Republic of Armenia,GOVERNMENTAL,2023,62,89456240,47,9450076,75.81,10.56,366832588,108192964,29.49,83
01548306,ՀՀ կենտրոնական ընտրական հանձնաժողով,Central electoral Commission of the Republic of Armenia,GOVERNMENTAL,2024,60,38077261,56,8256061,93.33,21.68,366832588,108192964,29.49,83
01548306,ՀՀ կենտրոնական ընտրական հանձնաժողով,Central electoral Commission of the Republic of Armenia,GOVERNMENTAL,2025,74,128628390,69,18168410,93.24,14.12,366832588,108192964,29.49,83
01548306,ՀՀ կենտրոնական ընտրական հանձնաժողով,Central electoral Commission of the Republic of Armenia,GOVERNMENTAL,2026,25,28076309,24,21842309,96,77.8,366832588,108192964,29.49,83
09211641,«Գորիսի բժշկական կենտրոն» ՓԲԸ,,OTHER,2018,70,111170758,2,756000,2.86,0.68,2156888012,49654275,2.3,84
09211641,«Գորիսի բժշկական կենտրոն» ՓԲԸ,,OTHER,2019,76,119856234,1,938000,1.32,0.78,2156888012,49654275,2.3,84
09211641,«Գորիսի բժշկական կենտրոն» ՓԲԸ,,OTHER,2020,107,168848196,0,0,0,0,2156888012,49654275,2.3,84
09211641,«Գորիսի բժշկական կենտրոն» ՓԲԸ,,OTHER,2021,126,245577098,0,0,0,0,2156888012,49654275,2.3,84
09211641,«Գորիսի բժշկական կենտրոն» ՓԲԸ,,OTHER,2022,121,213478131,0,0,0,0,2156888012,49654275,2.3,84
09211641,«Գորիսի բժշկական կենտրոն» ՓԲԸ,,OTHER,2023,108,223801303,5,960275,4.63,0.43,2156888012,49654275,2.3,84
09211641,«Գորիսի բժշկական կենտրոն» ՓԲԸ,,OTHER,2024,149,376657411,1,47000000,0.67,12.48,2156888012,49654275,2.3,84
09211641,«Գորիսի բժշկական կենտրոն» ՓԲԸ,,OTHER,2025,175,615506227,0,0,0,0,2156888012,49654275,2.3,84
09211641,«Գորիսի բժշկական կենտրոն» ՓԲԸ,,OTHER,2026,59,81992653,0,0,0,0,2156888012,49654275,2.3,84
00875439,«Երևանի ավտոբուս» ՓԲԸ,«Yerevan Bus» CJSC,OTHER,2021,5,9316500,0,0,0,0,16919513009,974126540,5.76,85
00875439,«Երևանի ավտոբուս» ՓԲԸ,«Yerevan Bus» CJSC,OTHER,2022,21,255550014,1,1850000,4.76,0.72,16919513009,974126540,5.76,85
00875439,«Երևանի ավտոբուս» ՓԲԸ,«Yerevan Bus» CJSC,OTHER,2023,44,3013451348,9,925929540,20.45,30.73,16919513009,974126540,5.76,85
00875439,«Երևանի ավտոբուս» ՓԲԸ,«Yerevan Bus» CJSC,OTHER,2024,30,3196296884,1,337000,3.33,0.01,16919513009,974126540,5.76,85
00875439,«Երևանի ավտոբուս» ՓԲԸ,«Yerevan Bus» CJSC,OTHER,2025,26,9503420812,3,45560000,11.54,0.48,16919513009,974126540,5.76,85
00875439,«Երևանի ավտոբուս» ՓԲԸ,«Yerevan Bus» CJSC,OTHER,2026,24,941477451,1,450000,4.17,0.05,16919513009,974126540,5.76,85
02556422,Հեռուստատեսության և ռադիոյի հանձնաժողով,Television and radio Commission,GOVERNMENTAL,2018,32,49563892,18,11785562,56.25,23.78,300863035,147949740,49.18,86
02556422,Հեռուստատեսության և ռադիոյի հանձնաժողով,Television and radio Commission,GOVERNMENTAL,2019,18,3630630,18,3630630,100,100,300863035,147949740,49.18,86
02556422,Հեռուստատեսության և ռադիոյի հանձնաժողով,Television and radio Commission,GOVERNMENTAL,2020,29,70375695,21,36678695,72.41,52.12,300863035,147949740,49.18,86
02556422,Հեռուստատեսության և ռադիոյի հանձնաժողով,Television and radio Commission,GOVERNMENTAL,2021,42,53372254,34,34331260,80.95,64.32,300863035,147949740,49.18,86
02556422,Հեռուստատեսության և ռադիոյի հանձնաժողով,Television and radio Commission,GOVERNMENTAL,2022,41,29299069,29,9976995,70.73,34.05,300863035,147949740,49.18,86
02556422,Հեռուստատեսության և ռադիոյի հանձնաժողով,Television and radio Commission,GOVERNMENTAL,2023,37,33794367,27,8424470,72.97,24.93,300863035,147949740,49.18,86
02556422,Հեռուստատեսության և ռադիոյի հանձնաժողով,Television and radio Commission,GOVERNMENTAL,2024,42,19963690,37,14938730,88.1,74.83,300863035,147949740,49.18,86
02556422,Հեռուստատեսության և ռադիոյի հանձնաժողով,Television and radio Commission,GOVERNMENTAL,2025,47,28980094,40,19300054,85.11,66.6,300863035,147949740,49.18,86
02556422,Հեռուստատեսության և ռադիոյի հանձնաժողով,Television and radio Commission,GOVERNMENTAL,2026,27,11883344,26,8883344,96.3,74.75,300863035,147949740,49.18,86
02507509,ՀՀ վիճակագրական կոմիտե,Statistical Committee of the Republic of Armenia,GOVERNMENTAL,2018,134,403681032,95,357417550,70.9,88.54,1568989470,503203149,32.07,87
02507509,ՀՀ վիճակագրական կոմիտե,Statistical Committee of the Republic of Armenia,GOVERNMENTAL,2019,130,84248029,71,34865392,54.62,41.38,1568989470,503203149,32.07,87
02507509,ՀՀ վիճակագրական կոմիտե,Statistical Committee of the Republic of Armenia,GOVERNMENTAL,2020,79,48849826,47,11692299,59.49,23.94,1568989470,503203149,32.07,87
02507509,ՀՀ վիճակագրական կոմիտե,Statistical Committee of the Republic of Armenia,GOVERNMENTAL,2021,99,41109105,64,17166100,64.65,41.76,1568989470,503203149,32.07,87
02507509,ՀՀ վիճակագրական կոմիտե,Statistical Committee of the Republic of Armenia,GOVERNMENTAL,2022,126,383064071,62,16309379,49.21,4.26,1568989470,503203149,32.07,87
02507509,ՀՀ վիճակագրական կոմիտե,Statistical Committee of the Republic of Armenia,GOVERNMENTAL,2023,92,67815729,65,22701877,70.65,33.48,1568989470,503203149,32.07,87
02507509,ՀՀ վիճակագրական կոմիտե,Statistical Committee of the Republic of Armenia,GOVERNMENTAL,2024,95,387953947,44,15871936,46.32,4.09,1568989470,503203149,32.07,87
02507509,ՀՀ վիճակագրական կոմիտե,Statistical Committee of the Republic of Armenia,GOVERNMENTAL,2025,74,100107031,39,14274501,52.7,14.26,1568989470,503203149,32.07,87
02507509,ՀՀ վիճակագրական կոմիտե,Statistical Committee of the Republic of Armenia,GOVERNMENTAL,2026,39,52160702,22,12904115,56.41,24.74,1568989470,503203149,32.07,87
04447253,ՀՀ  Արմավիրի մարզպետի աշխատակազմ,Staff of Armavir Marzpet of the Republic of Armenia,GOVERNMENTAL,2018,34,11838070,23,4250558,67.65,35.91,3974807799,367314472,9.24,88
04447253,ՀՀ  Արմավիրի մարզպետի աշխատակազմ,Staff of Armavir Marzpet of the Republic of Armenia,GOVERNMENTAL,2019,58,23100550,34,5063958,58.62,21.92,3974807799,367314472,9.24,88
04447253,ՀՀ  Արմավիրի մարզպետի աշխատակազմ,Staff of Armavir Marzpet of the Republic of Armenia,GOVERNMENTAL,2020,64,57730706,61,56233706,95.31,97.41,3974807799,367314472,9.24,88
04447253,ՀՀ  Արմավիրի մարզպետի աշխատակազմ,Staff of Armavir Marzpet of the Republic of Armenia,GOVERNMENTAL,2021,203,415185487,54,7633341,26.6,1.84,3974807799,367314472,9.24,88
04447253,ՀՀ  Արմավիրի մարզպետի աշխատակազմ,Staff of Armavir Marzpet of the Republic of Armenia,GOVERNMENTAL,2022,206,610829156,65,9076780,31.55,1.49,3974807799,367314472,9.24,88
04447253,ՀՀ  Արմավիրի մարզպետի աշխատակազմ,Staff of Armavir Marzpet of the Republic of Armenia,GOVERNMENTAL,2023,280,1042272118,147,242110258,52.5,23.23,3974807799,367314472,9.24,88
04447253,ՀՀ  Արմավիրի մարզպետի աշխատակազմ,Staff of Armavir Marzpet of the Republic of Armenia,GOVERNMENTAL,2024,305,654433381,81,9989920,26.56,1.53,3974807799,367314472,9.24,88
04447253,ՀՀ  Արմավիրի մարզպետի աշխատակազմ,Staff of Armavir Marzpet of the Republic of Armenia,GOVERNMENTAL,2025,164,774581893,103,19195516,62.8,2.48,3974807799,367314472,9.24,88
04447253,ՀՀ  Արմավիրի մարզպետի աշխատակազմ,Staff of Armavir Marzpet of the Republic of Armenia,GOVERNMENTAL,2026,64,384836439,47,13760435,73.44,3.58,3974807799,367314472,9.24,88
08907717,ՀՀ Վայոց ձորի մարզպետի աշխատակազմ,Staff of Vayotz Dzor marzpet of the Republic of Armenia,GOVERNMENTAL,2018,24,9314116,16,3589237,66.67,38.54,2109454483,145847459,6.91,89
08907717,ՀՀ Վայոց ձորի մարզպետի աշխատակազմ,Staff of Vayotz Dzor marzpet of the Republic of Armenia,GOVERNMENTAL,2019,38,30152523,20,6268663,52.63,20.79,2109454483,145847459,6.91,89
08907717,ՀՀ Վայոց ձորի մարզպետի աշխատակազմ,Staff of Vayotz Dzor marzpet of the Republic of Armenia,GOVERNMENTAL,2020,52,143858884,34,7854753,65.38,5.46,2109454483,145847459,6.91,89
08907717,ՀՀ Վայոց ձորի մարզպետի աշխատակազմ,Staff of Vayotz Dzor marzpet of the Republic of Armenia,GOVERNMENTAL,2021,54,33669105,33,20423815,61.11,60.66,2109454483,145847459,6.91,89
08907717,ՀՀ Վայոց ձորի մարզպետի աշխատակազմ,Staff of Vayotz Dzor marzpet of the Republic of Armenia,GOVERNMENTAL,2022,89,264735600,34,38537152,38.2,14.56,2109454483,145847459,6.91,89
08907717,ՀՀ Վայոց ձորի մարզպետի աշխատակազմ,Staff of Vayotz Dzor marzpet of the Republic of Armenia,GOVERNMENTAL,2023,102,209252340,39,26855819,38.24,12.83,2109454483,145847459,6.91,89
08907717,ՀՀ Վայոց ձորի մարզպետի աշխատակազմ,Staff of Vayotz Dzor marzpet of the Republic of Armenia,GOVERNMENTAL,2024,111,353450515,41,10839176,36.94,3.07,2109454483,145847459,6.91,89
08907717,ՀՀ Վայոց ձորի մարզպետի աշխատակազմ,Staff of Vayotz Dzor marzpet of the Republic of Armenia,GOVERNMENTAL,2025,60,189394265,37,9965953,61.67,5.26,2109454483,145847459,6.91,89
08907717,ՀՀ Վայոց ձորի մարզպետի աշխատակազմ,Staff of Vayotz Dzor marzpet of the Republic of Armenia,GOVERNMENTAL,2026,38,875627135,27,21512891,71.05,2.46,2109454483,145847459,6.91,89
02900687,ՀՀ արտաքին հետախուզության ծառայություն,Foreign Intelligence Service of the Republic of Armenia,GOVERNMENTAL,2024,31,55732931,30,18125057,96.77,32.52,73785411,36177537,49.03,90
02900687,ՀՀ արտաքին հետախուզության ծառայություն,Foreign Intelligence Service of the Republic of Armenia,GOVERNMENTAL,2025,13,9089020,13,9089020,100,100,73785411,36177537,49.03,90
02900687,ՀՀ արտաքին հետախուզության ծառայություն,Foreign Intelligence Service of the Republic of Armenia,GOVERNMENTAL,2026,9,8963460,9,8963460,100,100,73785411,36177537,49.03,90
00093621,«Ջրառ» ՓԲԸ,,OTHER,2018,53,119191802,17,2812295,32.08,2.36,3756163137,142995107,3.81,91
00093621,«Ջրառ» ՓԲԸ,,OTHER,2019,43,104893864,25,83644836,58.14,79.74,3756163137,142995107,3.81,91
00093621,«Ջրառ» ՓԲԸ,,OTHER,2020,58,96320020,15,15347802,25.86,15.93,3756163137,142995107,3.81,91
00093621,«Ջրառ» ՓԲԸ,,OTHER,2021,81,231442654,2,590000,2.47,0.25,3756163137,142995107,3.81,91
00093621,«Ջրառ» ՓԲԸ,,OTHER,2022,95,518943618,8,2132224,8.42,0.41,3756163137,142995107,3.81,91
00093621,«Ջրառ» ՓԲԸ,,OTHER,2023,116,1262280362,7,2764720,6.03,0.22,3756163137,142995107,3.81,91
00093621,«Ջրառ» ՓԲԸ,,OTHER,2024,110,693353157,9,2916650,8.18,0.42,3756163137,142995107,3.81,91
00093621,«Ջրառ» ՓԲԸ,,OTHER,2025,131,467449348,22,11298700,16.79,2.42,3756163137,142995107,3.81,91
00093621,«Ջրառ» ՓԲԸ,,OTHER,2026,78,262288312,19,21487880,24.36,8.19,3756163137,142995107,3.81,91
02550991,«Կրթական ծրագրերի կենտրոն» ԾԻԳ,“Center for Education Projects” PIU,GOVERNMENTAL,2024,90,5015332231,17,20765285,18.89,0.41,10112908117,34824389,0.34,92
02550991,«Կրթական ծրագրերի կենտրոն» ԾԻԳ,“Center for Education Projects” PIU,GOVERNMENTAL,2025,55,3800641761,17,5415201,30.91,0.14,10112908117,34824389,0.34,92
02550991,«Կրթական ծրագրերի կենտրոն» ԾԻԳ,“Center for Education Projects” PIU,GOVERNMENTAL,2026,71,1296934124,33,8643903,46.48,0.67,10112908117,34824389,0.34,92
04245019,ՀՀ Արարատի մարզպետի աշխատակազմ,Staff of Ararat Marzpet of the Republic of Armenia,GOVERNMENTAL,2018,38,29321573,30,4333030,78.95,14.78,6133377306,205991440,3.36,93
04245019,ՀՀ Արարատի մարզպետի աշխատակազմ,Staff of Ararat Marzpet of the Republic of Armenia,GOVERNMENTAL,2019,70,1475702951,35,8826732,50,0.6,6133377306,205991440,3.36,93
04245019,ՀՀ Արարատի մարզպետի աշխատակազմ,Staff of Ararat Marzpet of the Republic of Armenia,GOVERNMENTAL,2020,53,58997963,45,53286045,84.91,90.32,6133377306,205991440,3.36,93
04245019,ՀՀ Արարատի մարզպետի աշխատակազմ,Staff of Ararat Marzpet of the Republic of Armenia,GOVERNMENTAL,2021,40,32697800,18,7094300,45,21.7,6133377306,205991440,3.36,93
04245019,ՀՀ Արարատի մարզպետի աշխատակազմ,Staff of Ararat Marzpet of the Republic of Armenia,GOVERNMENTAL,2022,151,197317305,21,8454105,13.91,4.28,6133377306,205991440,3.36,93
04245019,ՀՀ Արարատի մարզպետի աշխատակազմ,Staff of Ararat Marzpet of the Republic of Armenia,GOVERNMENTAL,2023,187,1584957172,42,91906029,22.46,5.8,6133377306,205991440,3.36,93
04245019,ՀՀ Արարատի մարզպետի աշխատակազմ,Staff of Ararat Marzpet of the Republic of Armenia,GOVERNMENTAL,2024,193,545256960,17,7367113,8.81,1.35,6133377306,205991440,3.36,93
04245019,ՀՀ Արարատի մարզպետի աշխատակազմ,Staff of Ararat Marzpet of the Republic of Armenia,GOVERNMENTAL,2025,89,840060485,20,6650163,22.47,0.79,6133377306,205991440,3.36,93
04245019,ՀՀ Արարատի մարզպետի աշխատակազմ,Staff of Ararat Marzpet of the Republic of Armenia,GOVERNMENTAL,2026,36,1369065098,15,18073924,41.67,1.32,6133377306,205991440,3.36,93
03029935,ՀՀ Կոտայքի մարզպետի աշխատակազմ,Staff of Kotayk Marzpet of the Republic of Armenia,GOVERNMENTAL,2018,32,14235026,15,2681100,46.88,18.83,3966834127,1253621546,31.6,94
03029935,ՀՀ Կոտայքի մարզպետի աշխատակազմ,Staff of Kotayk Marzpet of the Republic of Armenia,GOVERNMENTAL,2019,50,63538520,21,44386200,42,69.86,3966834127,1253621546,31.6,94
03029935,ՀՀ Կոտայքի մարզպետի աշխատակազմ,Staff of Kotayk Marzpet of the Republic of Armenia,GOVERNMENTAL,2020,26,26321160,21,13576460,80.77,51.58,3966834127,1253621546,31.6,94
03029935,ՀՀ Կոտայքի մարզպետի աշխատակազմ,Staff of Kotayk Marzpet of the Republic of Armenia,GOVERNMENTAL,2021,77,63528234,23,6130400,29.87,9.65,3966834127,1253621546,31.6,94
03029935,ՀՀ Կոտայքի մարզպետի աշխատակազմ,Staff of Kotayk Marzpet of the Republic of Armenia,GOVERNMENTAL,2022,140,1078980374,18,14474456,12.86,1.34,3966834127,1253621546,31.6,94
03029935,ՀՀ Կոտայքի մարզպետի աշխատակազմ,Staff of Kotayk Marzpet of the Republic of Armenia,GOVERNMENTAL,2023,433,1497828444,311,1140626340,71.82,76.15,3966834127,1253621546,31.6,94
03029935,ՀՀ Կոտայքի մարզպետի աշխատակազմ,Staff of Kotayk Marzpet of the Republic of Armenia,GOVERNMENTAL,2024,170,718644756,22,9477440,12.94,1.32,3966834127,1253621546,31.6,94
03029935,ՀՀ Կոտայքի մարզպետի աշխատակազմ,Staff of Kotayk Marzpet of the Republic of Armenia,GOVERNMENTAL,2025,66,147591472,25,8950300,37.88,6.06,3966834127,1253621546,31.6,94
03029935,ՀՀ Կոտայքի մարզպետի աշխատակազմ,Staff of Kotayk Marzpet of the Republic of Armenia,GOVERNMENTAL,2026,33,356166140,19,13318850,57.58,3.74,3966834127,1253621546,31.6,94
02580459,«Հայաստանի վերականգնվող էներգետիկայի և էներգախնայողության» հիմնադրամ,,OTHER,2018,3,1890000,2,390000,66.67,20.63,167877882,42998588,25.61,95
02580459,«Հայաստանի վերականգնվող էներգետիկայի և էներգախնայողության» հիմնադրամ,,OTHER,2019,1,1224000,0,0,0,0,167877882,42998588,25.61,95
02580459,«Հայաստանի վերականգնվող էներգետիկայի և էներգախնայողության» հիմնադրամ,,OTHER,2022,50,10645608,48,5529608,96,51.94,167877882,42998588,25.61,95
02580459,«Հայաստանի վերականգնվող էներգետիկայի և էներգախնայողության» հիմնադրամ,,OTHER,2023,81,27457351,76,8450153,93.83,30.78,167877882,42998588,25.61,95
02580459,«Հայաստանի վերականգնվող էներգետիկայի և էներգախնայողության» հիմնադրամ,,OTHER,2024,53,20149992,48,8214992,90.57,40.77,167877882,42998588,25.61,95
02580459,«Հայաստանի վերականգնվող էներգետիկայի և էներգախնայողության» հիմնադրամ,,OTHER,2025,58,86820893,52,10133797,89.66,11.67,167877882,42998588,25.61,95
02580459,«Հայաստանի վերականգնվող էներգետիկայի և էներգախնայողության» հիմնադրամ,,OTHER,2026,23,19690038,20,10280038,86.96,52.21,167877882,42998588,25.61,95
00009381,«Երևանտրանս» ՓԲԸ,"""Yerevantrans"" CJSC",OTHER,2022,12,45385812,0,0,0,0,319608409,27605000,8.64,96
00009381,«Երևանտրանս» ՓԲԸ,"""Yerevantrans"" CJSC",OTHER,2024,12,235369520,0,0,0,0,319608409,27605000,8.64,96
00009381,«Երևանտրանս» ՓԲԸ,"""Yerevantrans"" CJSC",OTHER,2025,7,38853077,2,27605000,28.57,71.05,319608409,27605000,8.64,96
03546083,Ակունքի համայնքապետարան,Akunk community,URBAN,2025,23,37091474,22,17795474,95.65,47.98,325526251,26864874,8.25,97
03546083,Ակունքի համայնքապետարան,Akunk community,URBAN,2026,28,288434777,15,9069400,53.57,3.14,325526251,26864874,8.25,97
2653919,«Օրենսդրության զարգացման կենտրոն» հիմնադրամ,"""Center for legislation development"" Foundation",OTHER,2023,27,38541841,19,30155160,70.37,78.24,84814420,52427739,61.81,98
2653919,«Օրենսդրության զարգացման կենտրոն» հիմնադրամ,"""Center for legislation development"" Foundation",OTHER,2024,6,30900000,4,6900000,66.67,22.33,84814420,52427739,61.81,98
2653919,«Օրենսդրության զարգացման կենտրոն» հիմնադրամ,"""Center for legislation development"" Foundation",OTHER,2025,13,9658400,13,9658400,100,100,84814420,52427739,61.81,98
2653919,«Օրենսդրության զարգացման կենտրոն» հիմնադրամ,"""Center for legislation development"" Foundation",OTHER,2026,4,5714179,4,5714179,100,100,84814420,52427739,61.81,98
01227131,«Ավիաբուժ» բժշկական կենտրոն ՓԲԸ,,OTHER,2020,1,1692000,0,0,0,0,33053050,21307150,64.46,99
01227131,«Ավիաբուժ» բժշկական կենտրոն ՓԲԸ,,OTHER,2021,1,1386000,0,0,0,0,33053050,21307150,64.46,99
01227131,«Ավիաբուժ» բժշկական կենտրոն ՓԲԸ,,OTHER,2022,1,1497000,0,0,0,0,33053050,21307150,64.46,99
01227131,«Ավիաբուժ» բժշկական կենտրոն ՓԲԸ,,OTHER,2023,1,1275100,0,0,0,0,33053050,21307150,64.46,99
01227131,«Ավիաբուժ» բժշկական կենտրոն ՓԲԸ,,OTHER,2024,1,1968000,0,0,0,0,33053050,21307150,64.46,99
01227131,«Ավիաբուժ» բժշկական կենտրոն ՓԲԸ,,OTHER,2025,41,13810717,40,11850917,97.56,85.81,33053050,21307150,64.46,99
01227131,«Ավիաբուժ» բժշկական կենտրոն ՓԲԸ,,OTHER,2026,35,11424233,34,9456233,97.14,82.77,33053050,21307150,64.46,99
01804548,«Հայատոմ» ԳՀԻ ՓԲԸ,,OTHER,2018,43,15252653,37,2881733,86.05,18.89,161284368,63647370,39.46,100
01804548,«Հայատոմ» ԳՀԻ ՓԲԸ,,OTHER,2019,8,11762675,6,11762675,75,100,161284368,63647370,39.46,100
01804548,«Հայատոմ» ԳՀԻ ՓԲԸ,,OTHER,2020,158,59558030,151,7657230,95.57,12.86,161284368,63647370,39.46,100
01804548,«Հայատոմ» ԳՀԻ ՓԲԸ,,OTHER,2021,126,20415736,116,10306634,92.06,50.48,161284368,63647370,39.46,100
01804548,«Հայատոմ» ԳՀԻ ՓԲԸ,,OTHER,2022,68,8920571,66,7016571,97.06,78.66,161284368,63647370,39.46,100
01804548,«Հայատոմ» ԳՀԻ ՓԲԸ,,OTHER,2023,80,20906107,74,7843931,92.5,37.52,161284368,63647370,39.46,100
01804548,«Հայատոմ» ԳՀԻ ՓԲԸ,,OTHER,2024,65,14167079,62,8877079,95.38,62.66,161284368,63647370,39.46,100
01804548,«Հայատոմ» ԳՀԻ ՓԲԸ,,OTHER,2025,37,6878028,36,5318028,97.3,77.32,161284368,63647370,39.46,100
01804548,«Հայատոմ» ԳՀԻ ՓԲԸ,,OTHER,2026,19,3423489,18,1983489,94.74,57.94,161284368,63647370,39.46,100
09705024,«Մեղրու տարածաշրջանային բժշկական կենտրոն» ՓԲԸ,,OTHER,2018,56,13722266,3,11700,5.36,0.09,313763683,29338438,9.35,101
09705024,«Մեղրու տարածաշրջանային բժշկական կենտրոն» ՓԲԸ,,OTHER,2019,76,13892974,14,1835313,18.42,13.21,313763683,29338438,9.35,101
09705024,«Մեղրու տարածաշրջանային բժշկական կենտրոն» ՓԲԸ,,OTHER,2020,66,27643822,7,3132610,10.61,11.33,313763683,29338438,9.35,101
09705024,«Մեղրու տարածաշրջանային բժշկական կենտրոն» ՓԲԸ,,OTHER,2021,65,41147603,4,2200300,6.15,5.35,313763683,29338438,9.35,101
09705024,«Մեղրու տարածաշրջանային բժշկական կենտրոն» ՓԲԸ,,OTHER,2022,58,40929970,9,3521740,15.52,8.6,313763683,29338438,9.35,101
09705024,«Մեղրու տարածաշրջանային բժշկական կենտրոն» ՓԲԸ,,OTHER,2023,64,32432429,5,3311650,7.81,10.21,313763683,29338438,9.35,101
09705024,«Մեղրու տարածաշրջանային բժշկական կենտրոն» ՓԲԸ,,OTHER,2024,89,54377949,12,7128300,13.48,13.11,313763683,29338438,9.35,101
09705024,«Մեղրու տարածաշրջանային բժշկական կենտրոն» ՓԲԸ,,OTHER,2025,99,62193927,16,7424325,16.16,11.94,313763683,29338438,9.35,101
09705024,«Մեղրու տարածաշրջանային բժշկական կենտրոն» ՓԲԸ,,OTHER,2026,30,27422743,1,772500,3.33,2.82,313763683,29338438,9.35,101
00219641,«Ստանդարտացման և չափագիտության ազգային մարմին» ՓԲԸ,«National Body for Standards and Metrology» GJSC,OTHER,2020,3,4755200,0,0,0,0,705409742,15719971,2.23,102
00219641,«Ստանդարտացման և չափագիտության ազգային մարմին» ՓԲԸ,«National Body for Standards and Metrology» GJSC,OTHER,2021,2,4713000,1,693000,50,14.7,705409742,15719971,2.23,102
00219641,«Ստանդարտացման և չափագիտության ազգային մարմին» ՓԲԸ,«National Body for Standards and Metrology» GJSC,OTHER,2023,9,13519812,0,0,0,0,705409742,15719971,2.23,102
00219641,«Ստանդարտացման և չափագիտության ազգային մարմին» ՓԲԸ,«National Body for Standards and Metrology» GJSC,OTHER,2024,21,612034119,0,0,0,0,705409742,15719971,2.23,102
